datetime,Denver_cf,East_cf,Mountain_cf,North_cf,South_cf,West_cf
2018-01-03 09:30:00,0.5331109262370423,0.5271987899803559,0.2954902344161641,0.5170700584097804,0.5703910396183871,0.24275619191047929
2018-01-03 10:30:00,0.49720713218050183,0.4873044416597707,0.3728702636932931,0.48697233478745067,0.5321791743468083,0.38238081116658257
2018-01-03 11:30:00,0.4324508453691615,0.4340666652247481,0.38503810067232175,0.425999486362695,0.36440746738855934,0.40541596546676345
2018-01-03 12:30:00,0.42176029028656364,0.4408909334968149,0.3806518110248341,0.4209640421715423,0.31649744262803553,0.3936253685039321
2018-01-03 13:30:00,0.38708922607874086,0.5035626304789009,0.4944035210324114,0.4782696088708471,0.33333691599712095,0.40206060787257314
2018-01-03 14:30:00,0.09522795307397114,0.5353839070458636,0.4116671258386727,0.5161692702144316,0.38560920405722393,0.4854568194228758
2018-01-03 15:30:00,0.12677560653199885,0.1721745713310943,0.5115147768353557,0.15164707179540604,0.5130929456051101,0.233080062573577
2018-01-03 16:30:00,0.0058103540065411975,0.0018835808334983376,0.1073780484705457,0.03212643951266447,0.024971389795111355,0.07530405541160537
2018-01-03 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 07:30:00,0.016432535514750813,0.0696394841473675,-0.0,-0.0,0.0030060074217791474,0.0
2018-01-04 08:30:00,0.42230575365117956,0.49765670543116497,0.40938183987636395,0.39266893143144643,0.1627986173387209,0.38173871672132714
2018-01-04 09:30:00,0.5228346913565425,0.5445166777308464,0.5508933771469238,0.5063631172803493,0.2388382862965621,0.5475772750849924
2018-01-04 10:30:00,0.4881635778370308,0.49819202814092184,0.5189788793016081,0.4679945793668441,0.32197312334697464,0.5226344975225891
2018-01-04 11:30:00,0.4249061389437821,0.438325405050019,0.4527628631141026,0.4045101161617391,0.456196526524646,0.4603364060630114
2018-01-04 12:30:00,0.4171131854381515,0.4398331234234417,0.43794281085968567,0.40269173260047275,0.44891687697655264,0.4389894706451108
2018-01-04 13:30:00,0.4799204253586962,0.49415743441733795,0.49211900641080875,0.46010742491864226,0.49658040427561007,0.48703159851111144
2018-01-04 14:30:00,0.5260566585876696,0.5251012821598445,0.5440535272744825,0.4992216305028595,0.5416171886061346,0.5404927243692421
2018-01-04 15:30:00,0.4826814044643192,0.4462289728363638,0.5213138828199881,0.44209661307297576,0.5139545349146598,0.527084798162576
2018-01-04 16:30:00,0.0669268118357857,0.025871256258855384,0.1162588956833016,0.03297263117617098,0.11861224206970993,0.08574240556162917
2018-01-04 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
