datetime,East_2018_wind_point1_cf,East_2018_wind_point2_cf,East_2018_wind_point3_cf,North_2018_wind_point1_cf,South_2018_wind_point1_cf
2018-10-19 03:00:00,1.0,1.0,1.0,1.0,0.5110136237662795
2018-10-19 04:00:00,1.0,0.937169884789455,1.0,1.0,0.45766724825979144
2018-10-19 05:00:00,1.0,0.6716097980303539,1.0,1.0,0.45064438873657947
2018-10-19 06:00:00,1.0,1.0,1.0,1.0,0.603862477860282
2018-10-19 07:00:00,1.0,1.0,1.0,1.0,0.6469291506644713
2018-10-19 08:00:00,0.6931217275724948,0.7180240482061251,1.0,1.0,0.5303111073433865
2018-10-19 09:00:00,0.9105728340294527,0.9887497350697412,1.0,1.0,0.3083932509967326
2018-10-19 10:00:00,0.7921543276775028,1.0,1.0,1.0,0.07404843339555983
2018-10-19 11:00:00,0.778131271969467,1.0,1.0,1.0,0.22142887622300508
2018-10-19 12:00:00,0.6784613759967251,0.9702759388326766,1.0,0.9876852724927017,0.06828908742080918
2018-10-19 13:00:00,0.674955762947329,0.737122403404843,1.0,0.8131978325560273,0.23348297757513
2018-10-19 14:00:00,0.6665682643766914,0.4740811192667188,0.901345034584467,0.5202821777247196,0.4681604160271909
2018-10-19 15:00:00,0.5552408506656542,0.5920755960798763,0.6971990846247691,0.354797003676033,0.23234077747018272
2018-10-19 16:00:00,0.3108528337253198,0.5224989648494341,0.4949039179190577,0.2900668728735921,0.13052905648287658
2018-10-19 17:00:00,0.3813566919085774,0.4537993316228767,0.3354442824824726,0.17027070667124636,0.030060028005143503
2018-10-19 18:00:00,0.5137038433112512,0.2512833997047992,0.15053359696608473,0.17560512088484848,0.14652045900042246
2018-10-19 19:00:00,0.7337259607524017,0.08925011455885931,0.09357324208625042,0.057745837438602884,0.07735953375389977
2018-10-19 20:00:00,0.968625718311884,0.0759747477070694,0.07332027268614275,0.03466262851955901,0.07101627193102877
2018-10-19 21:00:00,1.0,0.0,0.0,0.0,0.033374096151891554
2018-10-19 22:00:00,0.9565796310395915,0.03345936973534979,0.0,0.0,0.0
2018-10-19 23:00:00,0.680382399115449,0.0,0.04719681797843568,0.0,0.0
2018-10-20 00:00:00,0.3512762110309309,0.0,0.11975161263016768,0.0,0.0
2018-10-20 01:00:00,0.14051328918277137,0.0,0.25241474254709556,0.028681556899163525,0.0
2018-10-20 02:00:00,0.024700201611293552,0.08886890098589485,0.5841066548512878,0.06477521185970564,0.008239635056971754
2018-10-20 03:00:00,0.0,0.2661722858849177,0.8061322028117999,0.10801981801720194,0.069922225558145
2018-10-20 04:00:00,0.0,0.3469161301894404,1.0,0.1742071847981929,0.08680602485354556
2018-10-20 05:00:00,0.1262214880143575,0.2736364190394268,0.6883593860347864,0.36278750153963013,0.04398752116770081
2018-10-20 06:00:00,0.23186066494427102,0.22836668032641894,0.46186318171961527,0.3558010986547723,0.06919445508149283
2018-10-20 07:00:00,0.3213900407896978,0.10691256505441485,0.2364272319326348,0.21009679713675813,0.06700712815084285
2018-10-20 08:00:00,0.11524459245851441,0.09950216043313298,0.02962179509592183,0.09406158828329068,0.04236487606939592
2018-10-20 09:00:00,0.0,0.0,0.0,0.0,0.0
2018-10-20 10:00:00,0.0,0.026502649205957633,0.0,0.0,0.0
2018-10-20 11:00:00,0.0,0.02757630021696777,0.0,0.0,0.0
2018-10-20 12:00:00,0.0,0.02988497733417669,0.0,0.0,0.0
2018-10-20 13:00:00,0.0,0.035609939452298726,0.007294267515241435,0.0,0.0
2018-10-20 14:00:00,0.0,0.02199861746289279,0.013664825070398517,0.0,0.025149504459840575
2018-10-20 15:00:00,0.02383940962568723,0.02551173018111219,0.029270717940521385,0.03012432694524328,0.0661010361856343
2018-10-20 16:00:00,0.09328078730899911,0.07315222425837727,0.08921192305719547,0.07271504350802646,0.1374705295520927
2018-10-20 17:00:00,0.21864165121103382,0.12099141434537425,0.23578738562864948,0.20550474505267985,0.16313579164306605
2018-10-20 18:00:00,0.4841146053129111,0.1408350965451901,0.5864194847195763,0.2512474774503307,0.1988443735357233
2018-10-20 19:00:00,0.8488830083924186,0.4011959239877295,1.0,0.3918526749881362,0.3863473147278552
2018-10-20 20:00:00,1.0,1.0,1.0,0.7562124547492894,0.0
2018-10-20 21:00:00,1.0,1.0,0.9605656024121995,1.0,0.0
2018-10-20 22:00:00,1.0,0.8225770159206174,1.0,1.0,0.0158878963630065
2018-10-20 23:00:00,1.0,0.6960073039102744,0.8527101079351578,1.0,0.14381465038964697
2018-10-21 00:00:00,1.0,0.5998628611024444,0.7742089932393031,0.6212623045943426,0.12089916499636463
2018-10-21 01:00:00,1.0,0.1166886653225484,0.8316255559710856,0.13069674900898418,0.09040814331085574
2018-10-21 02:00:00,1.0,0.023365127750068476,1.0,0.1609707661307666,0.028836439402186404
2018-10-21 03:00:00,1.0,0.0,1.0,0.20105043150588617,0.0
2018-10-21 04:00:00,1.0,0.0,1.0,0.5631394910042081,0.02514532393269629
2018-10-21 05:00:00,1.0,0.0,0.5856450511390069,1.0,0.19900809382052087
2018-10-21 06:00:00,1.0,0.033093083870701964,0.9580250274964845,1.0,0.11077784182731686
2018-10-21 07:00:00,1.0,0.028859312672523365,0.9038609621856665,1.0,0.06179205368720102
2018-10-21 08:00:00,1.0,0.1506107047691963,0.16556822453072967,0.8709291577844933,0.05764697478169853
2018-10-21 09:00:00,0.9965031125480613,0.25500055684805134,0.017965687701037267,0.44561157221524084,0.04336507446985502
2018-10-21 10:00:00,0.9865575696309474,0.20692744919296222,0.0224825153194649,0.18762151133846722,0.0
2018-10-21 11:00:00,0.7047731542991241,0.1844419823129537,0.0370034413295038,0.11177241250356473,0.024594693272347305
2018-10-21 12:00:00,0.38547454359642386,0.19825339875404013,0.022847895179919683,0.06729483217735534,0.04174637681647014
2018-10-21 13:00:00,0.37725666847303124,0.16969544635277545,0.0,0.04282938363476973,0.024518688212182876
2018-10-21 14:00:00,0.10887303850710237,0.17873160751087183,0.012755174300714277,0.06099096551357142,0.06413143127699254
2018-10-21 15:00:00,0.09005365778503206,0.10389296536278517,0.020182036892898016,0.03134431365482554,0.06413143127699254
2018-10-21 16:00:00,0.3696936964543869,0.07687529473853484,0.05357640712153758,0.0,0.08620038518231707
2018-10-21 17:00:00,0.4853761381962716,0.041551258863961604,0.15539065928685045,0.23650862834010347,0.019644525129874524
2018-10-21 18:00:00,0.760428069001111,0.046157376181186614,0.2761538964537926,0.21857398779239293,0.0
2018-10-21 19:00:00,0.8047606807373765,0.0,0.11464998273245594,0.22432493174808132,0.0
2018-10-21 20:00:00,0.8397483701159351,0.14273722049231605,0.0,0.1484258636827705,0.0
2018-10-21 21:00:00,0.5295172738853313,0.034427433313641925,0.08961605613675241,0.4339840052694205,0.020806638908436165
2018-10-21 22:00:00,0.5571067145723455,0.0,0.1574834067916466,0.3511801806337418,0.1807258326098388
